sic,bone,mean_deg,p50_deg,p90_deg,count
71,thigh_l,0.9958913326263428,1.0620265007019043,1.1926205635070801,3
31,hand_l,0.9953793485959371,1.0358768701553345,1.0904364824295043,3
84,thigh_l,0.9927687048912048,1.0436673164367676,1.08223876953125,3
61,calf_l,0.9891750812530518,0.9967247247695923,1.0210972070693969,3
1,lowerarm_l,0.986494799455007,1.0176602602005005,1.1802988290786742,3
4,foot_r,0.98273233572642,0.9220325350761414,1.157666528224945,3
85,calf_l,0.9798769950866699,0.9579380750656128,1.0242887258529663,3
1,ball_l,0.9695366223653158,1.0615646839141846,1.113162088394165,3
5,foot_l,0.9646504322687784,0.9018190503120422,1.2337205529212951,3
63,ball_l,0.9555496772130331,0.9658793807029724,0.9828261733055115,3
20,foot_l,0.9554142157236735,1.1191394329071045,1.2042917728424072,3
84,ball_l,0.9495827158292135,0.8749994039535522,1.0616235494613648,3
28,foot_l,0.9470950961112976,1.1304771900177002,1.1884605884552002,3
43,foot_l,0.9455169836680094,0.8763517737388611,1.1303951144218445,3
40,ball_l,0.9377562999725342,0.9666759371757507,1.034604012966156,3
62,ball_l,0.925718088944753,0.9151757955551147,0.9765546560287476,3
28,calf_l,0.923537532488505,0.9797013998031616,0.9860695600509644,3
17,thigh_l,0.9215926130612692,0.7987419962882996,1.1904054045677186,3
2,calf_r,0.9149113496144613,0.9192811250686646,1.053017544746399,3
59,thigh_l,0.9122089346249899,0.9146173000335693,1.092526388168335,3
71,foot_l,0.9028624693552653,0.975215494632721,1.1044818997383117,3
33,thigh_l,0.8950539827346802,0.7405152916908264,1.150403130054474,3
24,hand_r,0.8914069732030233,0.8991567492485046,0.928606116771698,3
30,foot_l,0.879613975683848,0.6501466035842896,1.2727111101150512,3
0,thigh_l,0.8756674329439799,0.9316439032554626,1.0655790209770202,3
68,foot_r,0.8702588379383087,1.1237003803253174,1.145648717880249,3
2,hand_r,0.8668069839477539,0.8469265699386597,1.0416558980941772,3
1,thigh_l,0.8662061293919882,0.9069398641586304,0.9155782461166382,3
38,thigh_l,0.8627768158912659,0.9779825806617737,1.0715005993843079,3
19,foot_l,0.862382968266805,0.8019967675209045,1.06341153383255,3
27,foot_l,0.8615823785463969,0.8384355306625366,1.2678505659103394,3
84,foot_l,0.8584961891174316,0.9144890308380127,1.0168891429901123,3
37,calf_l,0.8579272826512655,0.880342423915863,0.9608970999717712,3
27,ball_l,0.8560005029042562,0.8625786900520325,0.9191115975379944,3
41,ball_r,0.8545292814572653,0.7827138900756836,1.0061043739318847,3
75,calf_r,0.8525776267051697,0.9182502031326294,0.9415208578109742,3
30,hand_r,0.8482669989267985,0.7656181454658508,1.0781787514686585,3
58,ball_l,0.8464359243710836,0.8584171533584595,0.9063584089279175,3
84,upperarm_l,0.8419418136278788,0.870602011680603,0.9791743993759155,3
53,upperarm_l,0.8409123023351034,0.7760061621665955,0.9920301318168641,3
13,hand_l,0.8401957949002584,0.8248793482780457,0.9165799498558045,3
21,foot_l,0.8401631017525991,0.681198239326477,1.2925297021865845,3
31,hand_r,0.8394424517949423,0.7680151462554932,1.009891939163208,3
48,foot_r,0.8262056310971578,0.7736093997955322,1.0926536083221436,3
33,hand_r,0.8244895736376444,0.7596609592437744,1.035017728805542,3
76,calf_r,0.8190492391586304,0.8555393815040588,0.9393632054328919,3
83,foot_r,0.8155679702758789,0.7797924876213074,0.9196999430656433,3
59,foot_r,0.8148882687091827,1.0214459896087646,1.0617784976959228,3
0,lowerarm_l,0.8112347920735677,0.8018812537193298,0.9832890391349792,3
63,hand_l,0.810022751490275,0.7727948427200317,0.9087230920791626,3
81,foot_r,0.8098382353782654,0.6917955279350281,0.9757771849632263,3
